,TEMP,DEWP,SLP,VISIB,WDSP,MXSPD,MAX,MIN,Label_Rain
16528,84.5,68.5,1015.5,16.3,7.2,12.8,99.0,73.9,0
16529,81.6,70.2,1013.7,14.4,9.4,19.8,93.0,73.0,1
16530,89.1,66.4,1009.9,17.4,9.4,15.9,102.0,79.0,1
16531,87.5,62.7,1009.9,18.0,11.0,17.9,99.0,72.0,0
16532,86.9,65.5,1011.2,11.8,9.2,17.9,100.0,73.9,0
16533,79.0,67.4,1016.7,11.2,7.5,11.8,95.0,70.0,1
16534,75.9,63.0,1020.9,18.6,4.6,9.9,82.9,72.0,0
16535,79.6,69.6,1017.5,10.6,5.3,11.8,90.0,71.1,0
16536,82.6,71.5,1011.0,11.8,5.4,9.9,93.0,75.0,0
16537,76.7,64.8,1014.2,14.0,7.3,19.8,82.9,71.1,1
16538,70.8,53.5,1022.5,19.9,5.6,11.8,80.1,61.0,0
16539,71.1,55.2,1019.9,19.3,4.9,9.9,80.1,61.0,0
16540,74.1,61.9,1014.3,15.2,5.9,11.8,87.1,66.0,1
16541,75.8,63.2,1014.2,16.5,2.8,8.0,91.9,63.0,1
16542,81.3,64.3,1009.3,19.3,5.9,14.0,97.0,66.9,0
16543,76.2,52.2,1011.8,19.9,7.7,15.0,91.9,64.0,0
16544,73.1,53.5,1017.3,19.7,3.2,14.0,88.0,59.0,0
16545,75.3,57.5,1013.8,19.5,5.8,9.9,84.9,64.0,1
16546,77.4,57.6,1012.9,19.3,3.6,9.9,89.1,68.0,1
16547,76.5,64.5,1010.9,15.9,3.6,8.0,84.9,69.1,1
16548,75.4,68.2,1012.7,11.9,4.4,8.0,82.9,70.0,1
16549,70.5,60.6,1014.9,15.0,5.7,9.9,80.1,63.0,1
16550,77.6,70.8,1010.3,11.4,4.6,15.9,89.1,68.0,1
16551,80.7,71.7,1009.2,17.4,5.0,9.9,88.0,75.9,0
16552,74.9,67.4,1009.1,15.7,8.4,15.0,82.0,66.9,1
16553,73.3,63.7,1013.3,15.8,5.0,11.8,81.0,68.0,0
16554,64.8,51.1,1020.6,15.9,4.3,9.9,77.0,55.9,1
16555,68.7,54.6,1018.4,19.5,3.2,11.8,79.0,57.9,0
16556,72.2,61.9,1010.8,17.3,4.5,8.0,81.0,63.0,0
16557,68.1,56.4,1015.1,19.1,5.7,10.9,79.0,62.1,1
16558,70.5,60.9,1016.0,17.6,7.4,16.9,87.1,62.1,1
16559,70.3,63.5,1014.4,11.6,6.6,15.0,86.0,66.0,1
16560,68.0,57.7,1020.8,13.6,2.7,8.9,79.0,61.0,0
16561,64.9,50.6,1021.2,18.8,5.2,9.9,75.0,55.9,0
16562,68.9,58.1,1015.9,17.4,5.2,8.0,82.0,60.1,0
16563,69.8,63.1,1014.6,9.0,2.9,9.9,82.0,59.7,0
16564,71.7,60.6,1011.1,16.8,6.8,11.8,79.0,66.0,0
16565,67.6,58.6,1012.9,14.7,1.7,4.9,75.9,59.0,1
16566,68.8,61.8,1010.5,7.1,2.2,8.0,78.1,60.1,1
16567,66.2,56.0,1016.2,13.7,4.7,9.9,75.9,55.9,0
16568,68.1,62.2,1013.6,4.7,9.8,14.0,79.0,63.0,0
16569,79.2,72.6,1005.1,7.9,9.2,15.9,91.9,72.0,1
16570,80.5,68.9,1002.2,15.7,11.4,15.9,89.1,75.0,1
16571,69.6,60.3,1012.8,14.6,5.8,15.9,75.9,64.0,1
16572,67.2,57.8,1020.4,16.4,3.3,9.9,78.1,57.0,0
16573,72.4,64.3,1015.1,16.2,7.9,11.8,84.0,66.0,0
16574,72.5,66.3,1010.4,10.8,8.4,17.9,82.0,64.9,1
16575,70.6,60.0,1017.7,19.9,6.8,11.8,77.0,64.9,0
16576,70.6,65.1,1019.2,12.6,5.5,9.9,75.9,64.0,1
16577,68.3,64.0,1020.3,7.5,5.6,11.8,72.0,66.0,1
16578,71.3,66.9,1014.9,7.3,4.1,8.0,78.1,68.0,1
16579,70.5,62.2,1017.1,15.0,1.2,7.0,78.1,62.1,0
16580,71.6,62.5,1016.4,14.8,1.3,4.9,84.0,62.1,0
16581,72.7,64.0,1018.4,14.4,2.9,9.9,82.9,64.0,0
16582,75.4,66.9,1014.5,3.2,6.8,17.9,84.0,68.0,0
16583,68.5,49.9,1013.9,13.9,12.1,19.8,81.0,55.9,1
16584,63.2,46.5,1020.2,17.4,2.0,9.9,75.0,50.0,0
16585,65.3,51.7,1018.0,19.3,5.7,10.9,73.9,55.0,0
16586,67.8,63.3,1010.3,8.2,5.2,15.0,73.0,64.9,1
16587,65.4,59.0,1010.3,5.8,5.8,9.9,71.1,62.1,1
16588,62.7,52.6,1016.3,12.0,3.0,9.9,73.0,52.0,0
16589,61.2,51.3,1014.8,15.7,2.5,8.0,69.1,54.0,0
16590,65.4,58.7,1012.9,10.2,6.8,11.8,78.1,60.1,0
16591,72.9,66.2,1008.7,12.9,7.7,11.8,80.1,66.0,1
16592,72.3,63.3,1006.1,15.7,8.1,17.9,78.1,66.0,0
16593,60.6,44.8,1015.3,19.9,11.0,17.9,73.0,51.1,0
16594,60.2,47.2,1015.7,19.9,4.6,14.0,70.0,51.1,0
16595,68.4,56.3,1010.2,18.4,12.0,24.9,75.9,63.0,0
16596,65.7,55.9,1013.6,16.5,5.3,9.9,73.9,55.0,0
16597,67.1,59.6,1007.4,10.7,9.5,23.9,77.0,62.1,1
16598,62.8,44.0,1002.9,19.1,8.6,15.9,75.9,53.1,1
16599,64.3,47.7,1004.2,19.1,4.0,15.0,75.0,55.0,0
16600,63.4,48.4,1008.4,17.6,1.9,8.0,78.1,51.1,0
16601,63.9,44.8,1013.9,18.0,3.3,8.0,73.9,54.0,0
16602,61.2,47.7,1017.5,19.1,4.6,16.9,71.1,51.1,0
16603,65.1,54.5,1011.8,16.7,3.3,8.0,77.0,57.0,0
16604,65.7,59.6,1005.9,8.6,5.5,15.0,73.9,62.1,1
16605,56.0,50.0,1007.5,6.4,9.5,14.0,64.9,52.0,1
16606,54.2,44.0,1024.8,9.5,6.2,10.9,61.0,50.0,1
16607,50.5,38.1,1029.8,15.5,3.5,9.9,63.0,36.7,0
16608,54.7,42.5,1019.6,19.3,7.4,15.0,61.0,48.0,0
16609,55.5,41.2,1021.4,15.7,7.0,11.8,60.1,48.0,0
16610,52.2,35.2,1028.3,18.8,3.1,8.0,57.9,45.0,0
16611,52.5,45.8,1013.0,9.0,10.8,17.9,61.0,48.9,1
16612,48.8,35.0,1007.2,19.9,15.1,21.0,59.0,44.1,1
16613,47.2,34.5,1014.4,18.1,7.5,15.9,63.0,34.0,0
16614,50.3,40.4,1008.6,17.2,7.3,19.8,57.9,42.1,1
16615,44.6,29.0,1019.9,19.9,11.5,23.9,52.0,39.9,0
16616,45.0,28.9,1025.9,19.9,5.5,11.8,60.1,34.0,0
16617,51.0,33.9,1020.9,19.9,3.2,9.9,66.9,39.9,0
16618,55.8,39.7,1016.8,17.6,5.2,14.0,70.0,42.1,0
16619,51.1,34.3,1026.3,19.3,13.0,19.8,63.0,42.1,1
16620,46.7,31.0,1025.1,18.4,4.8,12.8,62.1,35.1,0
16621,53.6,33.0,1013.8,19.9,9.6,18.8,66.0,42.1,0
16622,52.4,30.1,1015.7,19.1,8.3,15.0,64.0,43.0,0
16623,51.2,33.4,1017.8,18.8,2.6,11.8,68.0,37.0,0
16624,57.6,38.9,1014.9,17.8,8.0,15.0,75.0,44.1,0
16625,64.4,50.1,1011.7,14.5,5.0,11.8,73.9,54.0,0
16626,55.0,47.0,1020.4,7.9,11.9,15.0,70.0,50.0,1
16627,47.5,41.5,1020.4,4.6,7.6,14.0,48.9,46.0,1
16628,49.8,42.7,1016.8,5.6,5.3,8.0,54.0,48.0,0
16629,53.4,44.6,1018.4,7.4,3.8,9.9,64.9,46.0,0
16630,55.9,47.8,1014.1,8.9,3.5,9.9,71.1,46.6,0
16631,57.3,51.2,1012.8,5.8,5.7,15.0,66.0,48.0,0
16632,59.3,53.3,1017.5,2.2,9.0,11.8,66.9,55.9,0
16633,60.6,53.8,1018.0,2.7,7.6,11.8,68.0,57.0,0
16634,59.5,52.5,1011.4,4.2,11.1,15.0,63.0,57.0,0
16635,60.0,49.2,1006.0,12.3,6.9,14.0,68.0,51.1,1
16636,53.2,35.8,1013.0,19.5,8.6,15.0,61.0,50.0,1
16637,51.2,36.6,1013.7,17.2,5.6,9.9,60.1,41.0,0
16638,57.2,45.3,1014.3,15.0,3.1,14.0,63.0,51.1,0
16639,53.3,36.6,1026.2,19.9,3.5,11.8,64.0,39.9,0
16640,52.2,42.7,1023.0,12.0,4.2,8.0,57.9,48.0,1
16641,56.2,50.7,1015.5,2.2,5.7,10.9,57.9,54.0,0
16642,58.4,53.1,1012.0,2.6,2.2,8.0,63.0,57.0,0
16643,57.9,51.7,1005.1,5.8,7.2,15.9,60.1,55.0,1
16644,38.4,29.1,1000.2,6.2,22.4,37.9,50.0,34.0,1
16645,33.8,16.0,1017.2,19.7,18.1,26.8,39.0,29.1,0
16646,33.0,21.2,1027.2,19.9,4.9,11.8,41.0,26.2,0
16647,32.1,20.5,1031.5,19.9,5.7,16.9,42.1,25.2,0
16648,38.7,25.9,1024.4,19.9,6.6,10.9,50.0,32.0,0
16649,41.1,34.6,1016.1,10.4,3.5,14.0,57.0,31.6,0
16650,46.1,33.9,1005.6,18.2,6.3,15.0,55.0,37.9,0
16651,42.9,31.3,1007.8,19.3,6.0,18.8,51.1,35.1,0
16652,40.3,23.6,1012.8,20.3,12.5,23.9,48.0,34.0,0
16653,36.3,18.6,1019.1,19.1,5.8,15.9,45.0,29.1,0
16654,43.7,27.5,1011.3,19.9,13.6,15.9,50.0,41.0,1
16655,46.8,36.1,1001.9,15.3,16.2,22.0,61.0,32.0,0
16656,22.2,6.4,1028.5,19.9,9.7,22.0,30.2,17.2,0
16657,28.4,13.7,1024.8,19.9,7.2,14.0,39.9,22.1,0
16658,35.1,25.0,1014.6,15.5,7.9,15.0,39.9,29.1,0
16659,25.8,16.6,1024.3,11.3,5.2,11.8,33.1,20.1,0
16660,19.8,7.7,1020.8,13.4,12.3,28.0,32.0,9.1,0
16661,14.4,2.2,1021.4,15.3,8.5,15.0,23.2,8.2,0
16662,26.5,10.5,1007.5,16.8,15.6,28.9,32.0,22.1,0
16663,27.6,14.9,1020.3,17.2,3.3,10.9,39.9,18.1,0
16664,35.0,24.1,1027.1,13.7,7.6,11.8,46.0,25.2,0
16665,35.0,28.9,1014.9,10.4,8.1,15.0,42.1,30.2,0
16666,33.1,23.3,1006.5,16.8,9.7,19.8,39.0,29.1,0
16667,29.3,19.5,1009.1,17.8,4.5,11.8,36.0,22.1,0
16668,28.9,22.6,1011.3,8.6,6.7,10.9,31.1,26.2,0
16669,28.9,23.3,1011.2,2.9,7.5,14.0,31.1,27.1,0
16670,22.7,14.0,1011.4,5.9,14.7,22.0,31.1,15.3,1
16671,10.1,-8.3,1028.3,19.5,14.3,19.8,16.2,5.2,0
16672,16.7,4.5,1021.8,14.1,7.6,15.0,24.3,13.1,1
16673,19.8,8.7,1011.0,8.8,13.3,25.8,23.2,9.1,1
16674,4.0,-15.2,1034.5,17.8,16.9,19.8,8.2,0.1,0
16675,8.7,-9.7,1039.3,19.9,4.9,9.9,19.2,3.2,0
16676,20.3,4.5,1027.2,18.8,9.7,15.0,37.9,13.1,0
16677,36.4,28.2,1010.5,13.8,6.6,14.0,43.0,30.2,0
16678,39.0,30.7,1010.5,14.6,3.4,8.0,48.9,32.0,0
16679,35.7,26.1,1012.1,19.5,1.8,8.9,52.0,28.2,0
16680,40.3,27.7,1006.1,19.9,3.5,9.9,54.0,34.0,0
16681,45.4,33.9,992.4,18.0,10.1,16.9,55.0,39.9,1
16682,41.2,34.2,987.6,10.8,12.2,17.9,53.1,36.0,1
16683,33.1,21.6,1004.2,19.5,9.4,17.9,37.0,26.2,0
16684,31.2,21.1,1011.1,14.0,8.5,15.9,35.1,27.1,1
16685,21.7,9.2,1018.8,12.2,16.5,24.9,27.1,17.6,0
16686,17.5,5.2,1021.6,11.6,18.7,23.9,28.2,12.2,0
16687,28.0,12.3,1010.8,19.9,3.7,8.9,45.0,17.2,0
16688,31.4,18.2,1007.7,18.3,5.3,11.8,41.0,23.2,0
16689,32.1,17.7,1007.0,16.2,11.3,22.0,44.1,23.2,0
16690,18.2,0.1,1022.0,19.9,14.1,19.8,23.2,13.1,0
16691,17.1,2.1,1020.8,19.7,4.4,16.9,26.2,11.1,0
16692,14.2,-1.1,1027.8,18.4,6.3,15.9,26.2,4.1,0
16693,25.4,10.8,1022.4,19.9,4.8,9.9,41.0,18.1,0
16694,29.4,14.1,1015.5,19.5,1.8,8.0,41.0,19.2,0
16695,25.9,15.2,1019.2,13.2,1.8,8.0,33.1,19.2,0
16696,28.0,21.0,1018.3,1.7,7.2,14.0,30.2,22.1,1
16697,29.6,26.1,1022.5,1.7,6.2,8.9,30.9,27.0,1
16698,27.3,24.1,1021.7,1.2,8.6,14.0,30.0,25.0,1
16699,28.4,25.9,1020.8,0.6,6.6,12.0,30.9,26.1,1
16700,28.3,25.9,1021.9,1.1,7.0,10.1,30.0,27.0,0
16701,29.5,25.6,1025.3,3.3,7.7,12.0,33.1,24.1,1
16702,26.8,20.3,1021.8,8.8,5.9,10.1,42.1,19.0,0
16703,35.7,27.4,1014.9,10.7,7.9,14.0,46.9,28.0,0
16704,38.0,28.0,1006.8,10.8,5.6,8.9,57.0,28.0,0
16705,39.7,29.6,999.3,10.8,5.6,8.0,48.0,34.0,0
16706,25.8,20.2,1007.0,4.6,13.3,18.1,41.0,14.0,1
16707,9.9,4.1,1019.7,2.5,12.7,18.1,14.0,5.0,1
16708,-3.9,-13.8,1024.5,3.6,18.1,22.0,5.0,-8.0,1
16709,0.3,-13.5,1023.1,10.6,8.5,18.1,19.0,-9.0,0
16710,5.7,-7.9,1024.0,10.4,6.8,12.0,14.0,0.0,1
16711,2.4,-10.8,1032.0,10.6,2.8,8.0,9.0,-2.9,1
16712,6.8,-2.3,1031.7,9.9,3.2,10.1,17.1,-0.9,0
16713,14.7,6.0,1023.6,10.0,3.6,10.1,30.0,5.0,0
16714,7.8,-2.2,1024.7,9.3,10.1,15.0,24.1,-2.9,1
16715,-4.0,-14.5,1034.3,5.7,10.4,18.1,-0.9,-7.1,1
16716,0.6,-12.5,1016.7,9.2,12.9,22.0,10.9,-8.0,1
16717,5.7,-5.1,1020.3,10.4,7.9,13.0,27.0,-2.0,1
16718,12.6,7.2,1019.5,6.4,9.2,15.9,28.0,-6.0,1
16719,-9.8,-23.4,1040.5,10.2,11.8,20.0,-2.0,-18.0,0
16720,-2.0,-16.4,1033.9,10.8,5.5,8.9,12.9,-11.0,0
16721,6.9,-4.7,1026.9,7.6,5.2,10.1,12.0,-0.9,1
16722,-1.4,-10.1,1028.0,8.9,6.2,13.0,7.0,-9.9,1
16723,-8.0,-19.5,1033.1,10.8,4.5,15.0,1.0,-18.9,0
16724,5.3,-7.3,1027.6,10.9,7.7,15.0,24.1,-6.0,0
16725,12.3,4.2,1026.4,10.2,7.1,14.0,21.0,8.1,1
16726,6.9,-3.3,1030.8,8.0,4.1,8.0,10.0,5.0,1
16727,6.7,-0.4,1024.8,9.9,5.0,13.0,21.0,-2.0,0
16728,24.3,20.3,1006.3,4.6,8.4,15.0,39.9,12.9,1
16729,23.0,12.9,1020.3,10.5,14.7,22.0,45.0,10.9,0
16730,14.9,2.9,1034.8,11.2,8.3,17.1,36.0,3.9,0
16731,34.2,23.1,1018.3,11.3,4.3,10.1,52.0,25.0,0
16732,38.9,33.0,1022.6,8.2,3.0,8.0,54.0,28.0,0
16733,41.0,34.5,1016.7,11.2,9.0,15.9,50.0,37.0,0
16734,30.9,27.0,1019.7,6.1,6.8,13.0,35.1,28.9,0
16735,30.5,28.7,1015.2,1.6,6.9,10.1,33.1,28.9,1
16736,30.5,26.8,1014.2,4.1,9.3,14.0,33.1,26.1,1
16737,24.0,17.0,1015.6,5.6,7.4,18.1,28.0,16.0,1
16738,12.5,3.4,1026.8,10.8,12.3,15.9,25.0,7.0,0
16739,25.2,14.8,1020.5,10.8,10.9,17.1,32.0,19.9,1
16740,22.5,15.0,1015.1,8.9,5.8,15.0,28.9,16.0,1
16741,18.2,3.4,1023.5,10.4,9.5,17.1,27.0,9.0,1
16742,18.4,4.3,1030.5,10.8,7.6,14.0,28.0,12.9,0
16743,30.4,12.2,1025.1,11.2,6.3,11.1,50.0,19.9,0
16744,39.7,29.6,1019.1,10.4,6.6,12.0,51.1,30.0,1
16745,40.0,29.0,1014.0,10.3,4.9,12.0,52.0,30.0,0
16746,35.9,29.3,1012.3,5.0,7.8,13.0,51.1,28.0,1
16747,28.5,18.4,1013.2,10.6,9.2,20.0,46.9,12.0,1
16748,5.1,-12.3,1032.8,11.3,13.0,17.1,12.0,-2.0,0
16749,17.0,-5.2,1027.0,10.9,6.9,12.0,30.0,8.1,0
16750,25.8,15.3,1018.2,8.9,7.2,17.1,35.1,21.0,1
16751,21.5,15.6,1019.5,10.0,5.7,15.0,36.0,10.9,1
16752,25.9,16.9,1020.0,10.9,7.6,14.0,36.0,18.0,0
16753,11.3,1.5,1028.9,10.9,5.4,13.0,30.0,1.0,0
16754,32.5,19.8,1009.5,10.4,8.0,13.0,46.0,26.1,0
16755,26.9,19.9,1020.2,5.8,6.3,12.0,36.0,18.0,1
16756,30.9,20.9,1014.5,9.9,3.7,8.9,50.0,19.9,0
16757,37.0,29.8,1011.3,7.7,4.3,10.1,44.1,28.9,1
16758,37.5,34.2,1018.3,2.1,4.7,12.0,46.9,34.0,0
16759,37.0,31.9,1016.0,4.1,16.0,28.0,46.0,32.0,1
16760,28.3,23.2,1015.0,1.4,13.4,17.1,32.0,26.1,1
16761,27.5,18.6,1010.4,11.9,11.3,22.0,39.9,14.0,0
16762,35.2,24.5,1016.3,11.4,8.6,21.0,42.1,28.0,0
16763,35.4,23.8,1019.9,11.9,6.3,13.0,41.0,30.0,0
16764,32.7,21.4,1018.7,10.9,6.8,17.1,45.0,23.0,0
16765,35.4,26.1,1016.9,10.9,5.6,14.0,46.0,26.1,0
16766,38.5,32.9,1003.2,6.7,7.4,11.1,44.1,36.0,1
16767,37.1,31.6,1005.8,7.5,5.4,14.0,39.9,35.1,1
16768,34.6,28.6,1022.6,5.2,9.3,12.0,37.0,33.1,1
16769,35.1,25.9,1029.9,10.4,3.9,12.0,48.0,27.0,0
16770,41.1,28.1,1017.2,10.4,12.1,22.0,55.9,34.0,0
16771,50.7,38.2,994.7,8.6,18.6,30.1,62.1,46.0,1
16772,36.2,22.5,1009.5,10.8,15.8,28.0,48.0,28.9,0
16773,38.7,31.0,1016.0,7.5,8.8,15.9,46.9,36.0,1
16774,40.1,33.9,1003.5,5.4,13.6,21.0,48.9,36.0,1
16775,40.3,24.3,1019.5,10.5,10.6,15.9,48.9,30.9,0
16776,36.7,22.1,1032.1,11.1,7.0,14.0,48.0,28.0,0
16777,43.9,24.8,1028.2,11.1,8.6,20.0,69.1,28.0,0
16778,60.7,32.8,1016.8,11.4,13.5,26.0,73.9,50.0,0
16779,62.5,41.9,1009.8,10.9,9.6,17.1,75.9,48.0,0
16780,57.7,46.5,1010.5,10.8,12.4,24.1,73.0,50.0,1
16781,45.0,33.8,1019.9,10.5,12.5,24.1,61.0,37.9,1
16782,54.9,29.2,1010.0,11.0,3.5,7.0,75.0,39.9,0
16783,60.1,30.5,1009.6,11.0,7.2,20.0,80.1,42.1,0
16784,66.9,39.8,1003.6,9.4,13.1,18.1,73.9,60.1,0
16785,57.8,34.0,1020.0,10.1,3.5,13.0,73.9,42.1,0
16786,60.3,48.1,1017.1,8.9,5.1,12.0,72.0,53.1,0
16787,66.8,57.1,1010.4,10.2,10.2,22.0,82.0,59.0,1
16788,69.6,54.6,1007.1,10.9,15.6,21.0,80.1,64.9,1
16789,49.0,35.6,1009.1,10.1,19.6,31.1,72.0,36.0,1
16790,40.4,22.6,1028.8,10.9,8.4,15.9,54.0,27.0,0
16791,49.1,26.1,1020.8,11.3,8.0,15.0,66.9,35.1,0
16792,56.1,32.4,1012.4,11.3,2.5,8.0,73.0,37.9,0
16793,60.5,40.8,1006.2,11.4,8.5,21.0,75.0,50.0,0
16794,59.4,40.8,1004.4,11.1,4.8,10.1,72.0,46.0,0
16795,51.0,40.5,1010.4,8.0,7.4,12.0,64.0,45.0,0
16796,47.6,39.1,1013.3,9.0,6.3,14.0,57.0,44.1,1
16797,46.9,33.5,1017.8,10.8,4.5,8.0,59.0,42.1,0
16798,48.7,34.5,1023.2,11.1,8.6,14.0,57.9,39.9,0
16799,48.0,30.6,1026.4,10.9,3.5,8.9,60.1,37.9,0
16800,54.1,32.7,1023.9,10.9,3.0,11.1,72.0,39.9,0
16801,60.4,38.7,1011.7,10.2,12.1,26.0,75.0,48.9,0
16802,65.3,40.2,998.2,10.4,12.3,22.0,75.0,48.9,1
16803,63.8,30.2,1003.0,11.1,10.0,15.9,71.1,55.0,0
16804,56.0,36.4,1005.5,10.9,12.8,20.0,78.1,43.0,1
16805,56.9,24.2,997.4,10.9,13.1,22.0,75.9,46.9,0
16806,53.4,31.5,1008.0,10.9,4.0,20.0,73.0,37.9,0
16807,52.5,27.0,1012.6,11.1,12.6,18.1,70.0,37.0,0
16808,46.2,35.7,1007.6,9.7,13.1,17.1,61.0,41.0,1
16809,38.5,28.8,1022.5,11.2,6.6,12.0,50.0,30.0,0
16810,42.5,31.6,1021.9,10.4,6.8,11.1,53.1,33.1,1
16811,53.3,40.4,1019.2,11.9,4.6,8.9,69.1,45.0,1
16812,57.0,44.2,1019.3,11.0,6.5,14.0,66.0,48.0,1
16813,53.0,49.0,1015.3,6.5,12.6,19.0,57.0,50.0,1
16814,56.1,54.4,1009.8,4.2,11.9,19.0,69.1,51.1,1
16815,54.9,51.4,1007.4,7.9,9.4,20.0,61.0,48.9,1
16816,45.1,34.0,1023.5,9.6,13.1,20.0,55.0,39.9,1
16817,48.2,33.6,1023.7,11.3,6.9,21.0,64.0,34.0,0
16818,56.8,42.6,1010.1,10.9,12.1,15.9,63.0,50.0,1
16819,60.7,53.6,1012.0,8.3,8.1,15.0,79.0,50.0,1
16820,65.2,55.9,1012.9,9.3,8.6,15.9,77.0,55.9,1
16821,61.4,55.6,1021.0,8.0,8.1,12.0,75.0,55.0,0
16822,60.3,56.2,1023.7,4.8,3.4,8.0,72.0,55.0,1
16823,69.2,59.0,1016.8,10.0,8.8,18.1,82.9,59.0,0
16824,76.3,58.1,1005.6,10.9,11.9,15.9,88.0,66.9,0
16825,77.4,61.0,1003.9,11.1,9.9,17.1,89.1,66.0,0
16826,70.6,57.1,1008.3,11.5,9.1,12.0,86.0,60.1,0
16827,56.4,48.2,1017.2,10.9,11.3,18.1,68.0,52.0,0
16828,63.2,55.0,1006.4,8.7,16.0,26.0,84.0,54.0,1
16829,63.1,50.2,1012.8,10.6,7.7,22.0,77.0,50.0,1
16830,64.2,49.3,1018.6,10.9,3.5,10.1,75.0,50.0,0
16831,62.7,56.6,1013.9,10.3,8.5,17.1,71.1,57.9,1
16832,58.2,54.9,1013.0,5.4,6.4,10.1,64.0,55.9,1
16833,62.9,53.4,1013.8,6.3,6.9,15.0,75.0,57.0,1
16834,62.2,44.5,1016.6,11.6,7.0,13.0,73.0,48.9,0
16835,58.4,45.4,1017.3,11.3,7.0,15.9,69.1,53.1,1
16836,56.4,40.9,1019.3,11.1,6.2,14.0,73.9,43.0,0
16837,50.0,30.5,1023.7,11.3,10.6,15.9,63.0,37.9,0
16838,46.0,27.0,1029.1,11.3,6.0,12.0,59.0,30.9,0
16839,52.5,32.9,1026.7,11.2,4.4,11.1,66.0,39.0,0
16840,55.8,42.2,1020.9,11.2,6.2,12.0,63.0,48.9,0
16841,55.2,51.5,1017.8,7.3,8.6,12.0,59.0,52.0,0
16842,58.9,56.5,1012.7,5.7,7.3,12.0,66.0,55.9,1
16843,63.2,59.7,1009.6,7.5,4.2,13.0,69.1,61.0,1
16844,59.7,52.3,1013.4,10.2,9.1,13.0,72.0,53.1,1
16845,64.5,50.8,1019.0,9.6,1.9,7.0,82.0,48.0,0
16846,71.2,57.2,1019.6,11.3,6.5,14.0,82.0,61.0,0
16847,69.8,59.3,1016.0,10.4,12.1,17.1,79.0,63.0,0
16848,69.1,59.0,1012.5,10.8,10.3,15.0,82.0,62.1,1
16849,74.2,62.3,1012.7,10.5,10.3,15.9,86.0,62.1,0
16850,75.9,62.7,1012.4,10.7,9.2,15.9,86.0,68.0,1
16851,76.4,64.8,1011.8,10.9,9.9,15.9,89.1,66.9,0
16852,78.0,62.7,1006.9,11.2,10.2,15.9,91.0,63.0,1
16853,79.3,67.2,1004.9,10.9,10.2,15.0,91.0,64.9,1
16854,82.8,69.6,1006.2,10.6,8.5,14.0,93.9,73.0,0
16855,82.5,67.3,1005.9,11.3,7.3,15.0,93.0,71.1,0
16856,81.7,61.0,1001.2,11.2,10.9,15.9,93.0,72.0,0
16857,73.8,56.0,1003.2,11.4,7.4,15.0,89.1,62.1,0
16858,67.0,52.5,1011.7,11.4,5.4,8.9,78.1,55.9,0
16859,70.6,55.8,1009.3,11.3,5.5,12.0,84.0,57.9,0
16860,78.5,63.9,1008.5,11.2,4.9,12.0,91.0,66.9,0
16861,75.4,58.7,1014.5,10.9,6.5,14.0,88.0,66.9,1
16862,67.5,60.0,1014.8,9.3,7.8,13.0,75.0,63.0,1
16863,65.3,56.2,1015.9,9.1,6.5,12.0,75.0,59.0,1
16864,67.4,52.6,1016.4,11.1,2.9,6.0,78.1,57.0,0
16865,71.7,53.4,1015.4,11.2,4.4,11.1,80.1,63.0,0
16866,73.4,59.5,1012.1,11.1,4.0,8.9,82.9,64.9,1
16867,73.9,62.7,1011.1,11.0,4.7,12.0,82.9,64.9,0
16868,65.6,55.5,1015.0,10.5,9.2,17.1,75.0,57.0,1
16869,68.2,56.1,1013.9,11.0,11.3,17.1,80.1,59.0,0
16870,72.4,60.9,1016.7,10.5,11.2,15.9,84.0,63.0,0
16871,72.6,67.0,1020.2,9.2,8.2,17.1,81.0,68.0,1
16872,78.0,69.6,1018.8,10.7,10.1,15.0,89.1,71.1,0
16873,80.1,71.2,1015.8,10.5,5.1,13.0,87.1,70.0,1
16874,76.5,69.7,1013.2,10.8,5.7,14.0,87.1,64.0,1
16875,82.4,73.6,1010.4,10.9,4.3,8.0,93.9,72.0,0
16876,81.7,68.5,1008.8,11.3,9.4,14.0,93.0,69.1,0
16877,82.5,70.7,1012.6,11.0,6.1,11.1,93.0,71.1,0
16878,83.0,69.4,1015.0,10.9,3.7,10.1,95.0,70.0,0
16879,80.5,66.1,1018.5,11.3,7.8,13.0,93.9,72.0,0
16880,76.4,62.4,1017.5,11.2,9.2,14.0,89.1,66.9,0
16881,78.0,66.5,1014.3,11.2,10.0,18.1,88.0,70.0,0
16882,77.9,70.8,1010.9,10.4,9.1,27.0,89.1,70.0,1
16883,75.4,71.3,1010.4,10.7,3.5,8.9,87.1,68.0,1
16884,75.9,70.0,1013.0,9.1,6.6,10.1,84.9,68.0,0
16885,75.2,70.1,1015.6,8.6,6.0,10.1,84.0,70.0,1
16886,70.9,61.9,1017.5,10.9,5.1,8.9,79.0,63.0,0
16887,67.3,59.3,1015.5,11.2,6.2,10.1,77.0,61.0,1
16888,69.9,62.2,1014.2,10.6,8.8,15.0,78.1,63.0,1
16889,70.1,65.5,1014.5,8.9,8.1,12.0,75.9,66.0,1
16890,73.5,66.6,1011.3,9.0,5.3,11.1,84.0,68.0,0
16891,73.3,58.3,1012.4,11.2,5.4,8.9,86.0,59.0,0
16892,74.6,62.1,1007.9,11.3,3.4,7.0,87.1,64.9,0
16893,79.1,68.6,1008.0,11.0,7.1,15.0,90.0,69.1,1
